,,"Karya",null
474,TITLE|PERSON,"Miguel de Cervantes",null
,,"ini sering disebut sebagai",null
475,OTHER|LOCATION,"novel Spanyol",null
,,"yang paling populer walau",null
476,OTHER,"tak banyak",null
,,"yang pernah membaca",null
477,OTHER,"nya.",null
,,"Namun",null
478,OTHER,"kini",null
479,TITLE|ORGANIZATION|OTHER,"Akademi Kerajaan Spanyol,",null
,,"yang merupakan",null
480,OTHER,"pelindung resmi",null
481,OTHER,"bahasa Spanyol,",null
,,"membagi",null
482,OTHER,"karya itu",null
,,"ke dalam",null
483,OTHER,"2.000 segmen.",null
484,OTHER,"Segmen-segmen itu",null
,,"akan dibaca dan kemudian direkam hanya dalam",null
485,FACILITY,"bahasa Spanyol",null
,,"- oleh",null
486,OTHER,"sukarelawan",null
,,"dan diunggah di",null
487,OTHER,"halaman khusus",null
,,"YouTube.",null
,,"Tujuan",null
488,OTHER,"nya",null
,,"adalah mempromosikan",null
489,OTHER|LOCATION,"bahasa Spanyol",null
,,"dan novel terkenal itu, yang akan menggunakan judul lengkap",null
490,TITLE,"nya",null
491,TITLE|PERSON|OTHER,"The Ingenious Hidalgo Don Quixote of La Mancha.",null
,,""",null
492,THINGS,"Bahasa Spanyol",481
,,"tidak mendapat",null
493,OTHER,"ruang yang sepatutnya",null
,,"di",null
494,OTHER,"internet,",null
,,"" kata",null
495,TITLE,"sekretaris akademi,",null
496,PERSON|OTHER,"Dario Villanueva,",null
,,"kepada",null
497,ORGANIZATION|OTHER,"kantor berita AFP.",null
,,""",null
498,OTHER,"Kami",null
,,"ingin mengadukan",null
499,OTHER,"nya",null
,,"dan melakukan",null
500,OTHER,"sesuatu",null
,,"untuk mengoreksi",null
501,OTHER,"nya.",null
,,""",null
,,"Ditulis pada",null
502,OTHER|TIME,"tahun 1605,",null
503,TIME|OTHER,"novel ini",null
,,"berkisah tentang petualangan seorang",null
504,ORGANIZATION,"pria pensiunan",null
,,"di kawasan",null
505,OTHER,"la Mancha,",null
,,"yang punya obsesi dengan",null
506,OTHER,"gagasan-gagasan kesatria.",null
,,"Novel asli",null
507,OTHER,"nya",null
,,"terdiri dari",null
508,FACILITY,"26 bab",null
,,"dan hampir mencapai",null
509,OTHER,"1.000 halaman.",null
,,"Bagi yang berminat harus mendaftarkan",null
510,OTHER,"diri",null
,,"di",null
511,ORGANIZATION,"YouTube",465
,,"dan yang terpilih akan membaca",null
512,OTHER,"segmen tertentu",null
,,"untuk diunggah di",null
513,OTHER,"YouTube.",473|511
514,EVENT,"The Hobbit",null
,,"cari",null
515,EVENT,"aktor kerdil",null
,,"Tim pembuat film",null
516,ORGANIZATION,"The Hobbit",514
,,"mencari",null
517,OTHER,"aktor kerdil",null
,,"di",null
518,LOCATION|OTHER,"Selandia Baru,",null
,,"sementara",null
519,OTHER|PERSON,"sutradara Peter Jackson",null
,,"berancang-ancang untuk merealisasikan",null
520,OTHER|THINGS,"rencana film tersebut.",null
521,FACILITY,"Sutradara Peter Jackson",null
,,"meraih",null
522,PERSON,"Piala Oscar",null
,,"atas karya",null
523,OTHER,"nya",null
524,ORGANIZATION|OTHER,"Lord of the Rings : The Return of the King.",null
,,"Iklan yang muncul di koran terbitan",null
525,OTHER,"Wellington,",null
526,LOCATION,"Selandia Baru",null
,,"menyebutkan",null
527,PERSON,"Wingnut Films",null
,,"mencari",null
528,OTHER,"pria",null
,,"dengan",null
529,OTHER,"tinggi badan",null
,,"antara",null
530,NUM|THINGS,"123 cm",null
,,"dan",null
531,THINGS|TIME|LOCATION,"maksimum 158 cm.",null
,,"Proyek",null
532,NUM,"dua film",null
,,"itu belum resmi mendapat",null
533,OTHER,"lampu hijau",null
,,"dari",null
534,OTHER,"perusahaan perfilman",null
535,ORGANIZATION,"MGM Studios",null
,,"akibat",null
536,ORGANIZATION,"kesulitan keuangan",null
,,"yang tengah dialami.",null
,,"Namun,",null
537,OTHER|FACILITY,"juru bicara Wingnut",null
,,"mengatakan",null
538,OTHER,"mereka",null
,,"ingin " bersiap-siap ".",null
539,OTHER,"Juru bicara",null
,,"mengatakan kepada",null
540,ORGANIZATION,"kantor berita AFP",497
,,"bahwa",null
541,OTHER,"iklan itu",null
,,"mencari",null
542,OTHER,"scale double",null
,,"untuk aktor yang akan mengisi",null
543,TITLE,"peran",null
,,"dengan",null
544,OTHER,"dialog,",null
,,"sedangkan",null
545,OTHER,"audisi",null
,,"juga akan diadakan untuk",null
546,OTHER,"figuran.",null
,,""",null
547,EVENT,"Scale double",null
,,"muncul di",null
548,OTHER,"beberapa",null
549,OTHER,"wide shot",null
,,"sebagai pengganti aktor",null
550,OTHER,"kami,",null
,,"dan muncul dengan",null
551,OTHER,"aktor dewasa lain",null
,,"ketika",null
552,OTHER,"kami",null
,,"memerlukan",null
553,OTHER,"orang",null
,,"untuk terlihat lebih kecil atau lebih tinggi, " jelas",null
554,OTHER,"si juru bicara.",null
555,OTHER,"Dia",null
,,"menambahkan",null
556,OTHER,"semua pelamar",null
,,"harus berusia",null
557,TIME|OTHER,"16 tahun ke atas",null
,,"dan siapa pun yang tidak memenuhi",null
558,OTHER,"ketentuan tinggi badan",null
,,"akan ditolak.",null
,,"Meski ada",null
559,OTHER,"syarat tinggi badan,",null
560,OTHER,"banyak aktor",null
,,"yang layak dipilih akan tampak jangkung di antara",null
561,OTHER,"karakter fiksi",null
,,"ciptaan",null
562,OTHER,"JRR Tolkien.",null
,,"Dalam prolog",null
563,ORGANIZATION|OTHER,"The Lord Of The Rings,",null
564,OTHER,"dia",null
,,"menggambarkan bahwa",null
565,PERSON,"Hobbits",null
,,"berukuran",null
566,OTHER,"tinggi badan",null
567,NUM,"dua hingga tiga kaki",null
568,OTHER|ORGANIZATION,"sekitar 60 cm",null
,,"hingga",null
569,NUM|THINGS,"120 cm,",null
,,"dan rata-rata tinggi badan",null
570,THINGS,"mereka",null
571,OTHER,"tiga kaki",null
572,OTHER,"enam inci",null
573,OTHER|NUM,"sekitar 75 cm.",null
,,"Surat-surat yang ditulis",null
574,OTHER,"si pengarang,",null
,,"yang diterbitkan setelah",null
575,OTHER,"dia",null
,,"meninggal, menggambarkan",null
576,OTHER,"penampakan fisik",null
577,OTHER,"sosok protagonis",null
578,LOCATION|OTHER,"The Hobbits,",null
579,LOCATION|OTHER,"Bilbo Baggins,",null
,,": " agak tambun di",null
580,OTHER,"perut,",null
,,"agak pendek di",null
581,THINGS,"kaki",null
,,"".",null
,,""",null
582,ORGANIZATION|OTHER,"Wajah bulat jenaka",null
,,"; telinga sedikit runcing dan seperti",null
583,OTHER,"kurcaci",null
,,";",null
584,OTHER,"rambut pendek dan keriting cokelat.",null
585,OTHER,"Kaki",null
,,"dari",null
586,EVENT,"mata kaki",null
,,"ke",null
587,EVENT,"bawah",null
,,"tertutup dengan",null
588,EVENT,"bulu cokelat,",null
,,"" tambah",null
589,OTHER,"nya.",null
,,"Pencarian",null
590,PERSON,"casting",null
,,"untuk",null
591,ORGANIZATION,"The Hobbit",516
,,"dijadwalkan berlangsung",null
592,OTHER|TIME,"hari Minggu",null
,,"di",null
593,FACILITY,"National Dance and Drama Centre",null
,,"di",null
594,OTHER,"Wellington.",525
,,"Sutradara",null
595,OTHER,"kelahiran Meksiko,",null
596,PERSON,"Guillermo Del Toro",null
,,"telah bersedia menjadi sutradara",null
597,OTHER,"film tersebut,",null
,,"tapi menarik diri",null
598,OTHER|TIME,"bulan Juni",null
,,"dengan alasan",null
599,OTHER,"rencana produksi",null
,,"sudah tertunda selama",null
600,TIME|OTHER,"dua tahun.",null
601,OTHER,"Jackson,",519
,,"yang merebut",null
602,PERSON,"Oscar",522
,,"untuk",null
603,OTHER,"sutradara terbaik",null
,,"atas karya",null
604,OTHER,"nya",null
605,ORGANIZATION|OTHER,"Lord of the Rings : The Return of the King,",524
,,"diperkirakan akan menggantikan",null
606,OTHER,"dia",null
,,"di",null
607,OTHER,"kursi sutradara,",null
,,"meski belum ada",null
608,OTHER,"pengumuman resmi",null
,,"mengenai",null
609,OTHER,"pergantian tersebut.",null
610,EVENT,"Pencurian ladang anggur",null
611,EVENT,"Pencuri",null
,,"di",null
612,LOCATION,"Prancis",null
,,"masuk ke sebuah",null
613,THINGS,"ladang anggur",null
,,"dan mencuri panenan anggur jenis",null
614,EVENT|OTHER,"Cabernet Sauvignon,",null
615,OTHER,"demikian",null
,,"kata",null
616,OTHER,"polisi.",null
617,PERSON,"Mereka",null
,,"melakukan",null
618,OTHER,"aksi",null
,,"di",null
619,LOCATION|OTHER,"Villeneuve - les-Beziers",null
620,TIME|OTHER,"Minggu malam 26/ 9",null
,,"memanfaatkan terang bulan untuk mencuri hingga",null
621,OTHER,"30 ton",null
622,OTHER,"anggur",null
,,"dengan menggunakan",null
623,OTHER,"mesin.",null
624,TITLE|PERSON,"Petani Roland Cavaille",null
,,"mengatakan",null
625,OTHER,"kejahatan serupa",null
,,"pernah terjadi sebelum",null
626,OTHER,"nya",null
,,"di",null
627,LOCATION|OTHER,"Languedoc - Roussillon,",null
628,OTHER|NUM,"salah satu",null
629,NUM,"daerah penghasil anggur",null
,,"terbaik di",null
630,OTHER,"Prancis.",null
631,OTHER,"Ia",null
,,"mengatakan",null
632,OTHER,"kejahatan itu",null
,,"bernilai hingga",null
633,OTHER,"Γö£├⌐Γö¼├║ 12.900.",null
,,""",null
634,OTHER,"Mereka",null
,,"menggunakan",null
635,OTHER,"mesin pemanen anggur.",null
636,OTHER,"Itu",null
,,"arti",null
637,ORGANIZATION,"nya",null
638,ORGANIZATION,"mereka",null
,,"tidak memerlukan",null
639,OTHER,"banyak orang",null
,,"untuk melakukan",null
640,OTHER,"pemanenan,",null
641,OTHER|PERSON,"dua orang saja",null
,,"cukup, " kata",null
642,OTHER,"Cavaille",624
,,"kepada",null
643,OTHER|LOCATION,"harian Le Parisien.",null
,,""",null
644,OTHER,"Ladang itu",null
,,"terletak di kawasan yang cukup terpencil,",null
645,OTHER,"beberapa kilometer",null
,,"dari",null
646,OTHER,"desa terdekat",null
,,"dan di",null
647,OTHER,"dekat sungai.",null
,,"Jadi",null
648,OTHER,"mereka",null
,,"bisa mencuri dengan aman. "",null
649,OTHER,"Seorang saksi mata",null
,,"mengaku mendengar",null
650,OTHER,"suara mesin",null
,,"di",null
651,OTHER,"pagi dini hari",null
,,"dan",null
652,OTHER,"polisi",null
,,"meneliti",null
653,OTHER,"jejak kaki",null
,,"di",null
654,OTHER,"tempat kejadian,",null
,,"kata",null
655,PERSON|OTHER,"harian setempat.",null
656,PERSON,"Cavaille",624
,,"menambahkan bahwa",null
657,OTHER,"kawanan pencuri",null
,,"jelas sangat profesional dan tak akan kesulitan menjual",null
658,TITLE|OTHER,"anggur curian itu.",null
,,"Walau",null
659,EVENT,"ladang anggur",null
,,"diasuransikan,",null
660,EVENT,"pencurian",null
,,"tidak termasuk dalam",null
661,OTHER,"lindungan asuransi.",null
662,PERSON,"Cavaille",624
,,"sangat marah dengan",null
663,OTHER,"peristiwa tersebut",null
,,"dan mengatakan tidak tahu sama sekali akan siapa yang kira-kira melakukan",null
664,OTHER,"pencurian.",null
,,"Sebelum",null
665,OTHER,"nya",null
666,OTHER,"ia",null
,,"sangat mempercayai adanya",null
667,OTHER,"rasa solidaritas",null
668,OTHER,"antarsesama pembuat anggur.",null
669,OTHER,"Kontes karaoke",null
,,"dapat",null
670,OTHER,"sejuta pangsit",null
,,"Seorang",null
671,EVENT,"teknisi telepon",null
,,"Amerika meraih",null
672,OTHER,"hadiah yang tak biasa",null
,,"dari penampilan",null
673,OTHER,"nya",null
,,"di",null
674,OTHER,"kejuaraan dunia karaoke",null
,,"di",null
675,OTHER,"Moskow,",null
676,OTHER,"Rusia.",null
677,PERSON,"Edward Pimentel",null
,,"mendapat hadiah satu juta",null
678,NUM|LOCATION,"pangsit Rusia",null
,,"setelah keluar sebagai",null
679,OTHER,"favorit penonton",null
,,"dalam",null
680,ORGANIZATION|OTHER,"kontes itu.",null
681,OTHER,"Pihak panitia",null
,,"mengatakan bila",null
682,PERSON,"Pimentel",null
,,"makan",null
683,NUM,"100 pangsit",null
684,OTHER,"setiap hari,",null
,,"pasokan yang",null
685,OTHER,"ia",null
,,"miliki baru akan habis dalam waktu",null
686,FACILITY|OTHER,"27 tahun.",null
687,OTHER,"Penyanyi amatir ini",null
,,"akan mendapat kupon untuk makan",null
688,OTHER,"pangsit",null
,,"kapan pun",null
689,OTHER,"dia",null
,,"mau.",null
690,OTHER,"Ia",null
,,"gagal meraih",null
691,OTHER,"angka",null
,,"dari",null
692,OTHER,"para juri,",null
,,"namun menarik",null
693,OTHER,"perhatian penonton",null
,,"dengan",null
694,OTHER|FACILITY,"nomor klasik",null
695,FACILITY,"Rhythm",null
,,"dan",null
696,OTHER,"Blues.",null
,,"Pemenang",null
697,EVENT,"kejuaraan karaoke dunia",null
,,"ini berasal dari",null
698,LOCATION,"Finlandia",null
,,"untuk kategori penyanyi",null
699,THINGS,"pria dan wanita",null
,,"terbaik.",null
700,THINGS,"Sam Moudden",null
,,"dan",null
701,THINGS,"Maria Saarimaa - Ylitalo",null
,,"mendapat hadiah",null
702,OTHER|EVENT,"uang tunai,",null
703,EVENT,"kontrak rekaman",null
,,"dan",null
704,OTHER,"mesin karaoke.",null
705,OTHER,"Olahragawan,",null
706,OTHER,"panutan",null
,,"dan merokok",null
,,"Ketika",null
707,ORGANIZATION,"Wayne Rooney",null
,,"tertangkap basah merokok di",null
708,OTHER,"beberapa kesempatan",null
,,"saat jeda libur antara akhir",null
709,ORGANIZATION,"Piala Dunia",null
,,"dan dimulainya",null
710,OTHER,"musim kompetisi",null
711,PERSON|OTHER,"Liga Primer,",null
712,OTHER,"ia",null
,,"dikecam habis.",null
,,"Sebagai seorang",null
713,OTHER,"pesepak bola profesional,",null
714,OTHER,"ia",null
,,"sepertinya harus menjaga kesehatan tubuh",null
715,OTHER,"nya",null
,,"tanpa terkecuali, bahkan ketika musim libur.",null
,,"Namun",null
716,FACILITY,"Rooney",null
717,OTHER,"tidak sendirian.",null
718,PERSON,"Banyak olahragawan",null
,,"terkenal melakukan",null
719,OTHER,"nya.",null
720,THINGS,"Zinedine Zidane",null
,,"dan",null
721,THINGS,"pebasket Michael Jordan",null
,,"melakukan",null
722,OTHER,"nya.",null
,,"Persoalan",null
723,OTHER,"nya",null
,,"apakah",null
724,OTHER,"mereka",null
,,"harus menghentikan",null
725,OTHER,"kebiasaan itu",null
,,"untuk memberi",null
726,OTHER,"contoh yang lebih baik",null
,,"karena",null
727,OTHER,"mereka",null
,,"diidolakan",null
728,OTHER,"banyak orang",null
,,"?",null
729,THINGS,"Bintang idola",null
730,OTHER|NUM,"Sekitar 6 %",null
,,"dari anak berusia",null
731,NUM,"11 hingga 15 tahun",null
,,"mengaku sudah menjadi",null
732,OTHER,"perokok",null
,,"dan",null
733,OTHER,"statistik",null
,,"menunjukkan",null
734,OTHER,"mereka",null
,,"yang merokok sebelum berusia",null
735,NUM,"16",null
,,"adalah yang paling sulit menghentikan",null
736,OTHER,"kebiasaan itu.",null
737,PERSON|OTHER,"Jean King,",null
738,TITLE,"direktur pengontrolan tembakau",null
,,"di",null
739,LOCATION,"Cancer Research UK",null
,,"mengatakan",null
740,OTHER,"atlet,",null
,,"terutama",null
741,OTHER,"pemain sepak bola,",null
,,"diidolakan dan karena status",null
742,OTHER,"nya",null
743,OTHER,"mereka",null
,,"perlu menempatkan diri sebagai",null
744,OTHER,"figur panutan.",null
,,""",null
745,EVENT,"Remaja",null
,,"sangat menyukai",null
746,OTHER,"olahraga",null
,,"dan ada",null
747,THINGS,"kaitan",null
,,"antara",null
748,OTHER,"olahraga dan kemewahan,",null
,,"" kata",null
749,OTHER,"nya.",null
,,""",null
750,OTHER,"Mereka",null
,,"akan mulai merokok kalau melihat idola",null
751,OTHER,"mereka",null
,,"merokok. "",null
752,PERSON|OTHER,"Anna Gilmore,",null
753,OTHER,"guru besar ilmu kesehatan masyarakat",null
,,"di",null
754,FACILITY,"Universitas Bath,",null
,,"sepakat bahwa",null
755,OTHER,"atlet",null
,,"mempunyai",null
756,OTHER,"tanggung jawab",null
,,"kepada penggemar",null
757,OTHER,"nya",null
,,"untuk menjadi",null
758,OTHER,"panutan.",null
,,""",null
759,OTHER,"Kita",null
,,"tahu",null
760,OTHER,"anak-anak itu",null
,,"terpengaruh oleh",null
761,OTHER,"orang",null
,,"di sekeliling",null
762,OTHER,"mereka.",null
763,PERSON,"Penelitian",null
,,"membuktikan",null
764,OTHER,"mereka",null
,,"yang tumbuh dengan",null
765,OTHER,"orang tua perokok,",null
766,NUM,"90 %",null
,,"menjadi",null
767,OTHER,"perokok.",null
,,""",null
,,""",null
768,OTHER,"Kita",null
,,"juga tahu bahwa",null
769,OTHER,"sponsor pabrik rokok",null
,,"kepada",null
770,OTHER,"olahraga",null
,,"ikut mempengaruhi",null
771,OTHER,"anak-anak",null
,,"untuk merokok. Jadi",null
772,OTHER,"panutan yang negatif,",null
,,"termasuk",null
773,OTHER,"olahragawan,",null
,,"memiliki",null
774,OTHER,"efek yang kurang baik.",null
,,""",null
775,THINGS,"Tekanan lingkungan",null
,,"Namun",null
776,PERSON|OTHER,"Simon Clark,",null
,,"direktur",null
777,TITLE,"kelompok lobi",null
,,"untuk",null
778,OTHER,"perokok",null
779,OTHER,"Forest,",null
,,"mengatakan menyalahkan",null
780,OTHER|ORGANIZATION,"olahragawan idola",null
,,"sebagai penyebab remaja merokok tidak lah tepat.",null
,,""",null
781,TITLE,"Penelitian",null
,,"membuktikan bahwa",null
782,OTHER,"tekanan",null
,,"dari",null
783,OTHER,"lingkungan pergaulan sekitar",null
,,"dan",null
784,TITLE,"anggota keluarga",null
,,"lah yang mendorong",null
785,OTHER,"remaja",null
,,"untuk merokok, " kata",null
786,OTHER,"nya.",null
,,"" Foto",null
787,EVENT,"selebriti atau olahragawan",null
,,"merokok",null
788,OTHER,"tidak banyak",null
,,"berpengaruh. "",null
,,"" Yang bertanggung jawab atas banyak",null
789,OTHER,"nya",null
,,"remaja yang merokok adalah",null
790,OTHER,"mereka",null
,,"yang memberi",null
791,OTHER,"akses",null
,,"ke",null
792,OTHER,"rokok itu",null
793,OTHER,"sendiri.",null
794,OTHER,"Itu lah",null
,,"yang harus dikejar. "",null
,,"" Kalau",null
795,PERSON,"Rooney",null
,,"maupun",null
796,OTHER,"bintang idola",null
,,"yang lain,",null
797,OTHER,"mereka",null
,,"ini",null
798,OTHER,"orang dewasa.",null
799,OTHER,"Mereka",null
,,"boleh saja merokok tanpa harus dituding bertanggung jawab terhadap apa yang di luar kekuasaan",null
800,OTHER,"nya.",null
,,"" '",null
801,TITLE|PERSON,"Menteri Keuangan Sri Mulyani",null
,,"mengatakan",null
802,OTHER,"koreksi tajam",null
,,"pada",null
803,OTHER|TITLE|ORGANIZATION,"Indeks Harga Saham Gabungan",null
804,ORGANIZATION,"IHSG",null
,,"hingga",null
805,OTHER|NUM,"sekitar 4 persen",null
,,"dalam",null
806,OTHER|TIME,"perdagangan Rabu 10/ 1",null
807,NUM|OTHER,"hanya efek sesaat",null
,,"dari",null
808,OTHER,"faktor-faktor regional",null
,,"seperti penurunan",null
809,OTHER,"harga komoditi perkebunan",null
,,"dan",null
810,THINGS,"krisis finansial",null
,,"di",null
811,OTHER,"Thailand.",null
,,"Dalam",null
812,OTHER,"jumpa pers",null
,,"bersama Dirut",null
813,ORGANIZATION|LOCATION,"Bursa Efek Jakarta",null
814,OTHER,"BEJ,",null
815,PERSON,"Erry Firmansyah",null
,,"di",null
816,OTHER|LOCATION,"gedung Depkeu Jakarta,",null
817,TIME,"Rabu malam,",null
818,TIME,"Menkeu",null
,,"menjelaskan",null
819,OTHER,"beberapa",null
820,OTHER,"faktor ekonomi",null
,,"Indonesia justru membaik.",null
821,PERSON,"Kita",null
,,"melihat",null
822,OTHER,"faktor inflasi",null
,,"dari",null
823,OTHER,"makanan",null
,,"akan segera hilang yang terkonfirmasi dari",null
824,ORGANIZATION,"harga beras",null
,,"di",null
825,OTHER,"semua provinsi,",null
,,"kata",null
826,OTHER,"nya.",null
827,OTHER,"Demikian pula",null
,,"dengan",null
828,OTHER,"harga minyak.",null
,,"Kondisi",null
829,THINGS,"APBN 2007",null
,,"pada",null
830,THINGS,"dua pekan awal,",null
,,"secara umum baik dan",null
831,THINGS,"pemerintah",null
,,"akan terus menjalankan kebijakan yang sound tepat,",null
832,OTHER,"red",null
,,"sehingga tercipta",null
833,OTHER,"konsistensi kebijakan",null
,,"yang memberikan",null
834,OTHER,"keyakinan",null
,,"kepada",null
835,OTHER,"investor.",null
,,"Menurut",null
836,OTHER,"data Depkeu,",null
837,OTHER,"net buy",null
838,OTHER,"obligasi negara",null
,,"atau",null
839,ORGANIZATION,"SUN",null
,,"oleh",null
840,OTHER,"investor asing",null
841,OTHER,"non residence",null
,,"pada",null
842,OTHER,"saat ini",null
,,"mencapai",null
843,THINGS|NUM,"Rp 20,3 triliun",null
,,"dari posisi",null
844,OTHER|TIME,"awal 2006",null
845,TIME,"Rp 4,2 triliun.",null
,,"Sedangkan untuk",null
846,OTHER,"net buy",null
847,OTHER,"saham",803
,,"oleh",null
848,OTHER,"investor asing",null
849,OTHER,"non residence",null
,,"mencapai",null
850,THINGS|NUM,"Rp 17,3 triliun",null
,,"dari posisi",null
851,OTHER,"awal tahun",null
852,TIME,"Rp 2,1 triliun.",null
,,"" Kalau ditanya",null
853,OTHER,"ini",null
,,"baik atau tidak,",null
854,OTHER,"saya",null
,,"katakan baik dan",null
855,OTHER,"mereka",null
856,OTHER,"investor asing,",null
857,OTHER,"red",null
,,"tidak lari, " kata",null
858,OTHER,"Menkeu.",null
,,"Di",null
859,OTHER,"sektor riil,",null
860,OTHER,"pemerintah",null
,,"telah mengeluarkan",null
861,ORGANIZATION|OTHER|TIME,"PP No. 1 tahun 2007",null
,,"sebagai revisi",null
862,EVENT|TIME,"PP 148",null
,,"tentang pemberian fasilitas",null
863,ORGANIZATION,"PPh",null
864,ORGANIZATION,"Pajak Penghasilan",null
,,"untuk",null
865,OTHER,"penanaman modal",null
,,"pada",null
866,OTHER,"bidang tertentu",null
,,"dan atau di daerah terpencil.",null
,,"" Pada",null
867,TIME,"hari ini,",null
868,TIME,"Presiden",null
,,"baru mengeluarkan",null
869,TITLE,"Perpres",null
,,"tentang pembebasan PPN",null
870,ORGANIZATION,"produk primer",null
,,"yang berlaku efektif",null
871,OTHER,"Januari,",null
,,"" ujar",null
872,OTHER,"nya.",null
873,EVENT,"Pemerintah",null
,,"juga telah berkomitmen untuk meningkatkan",null
874,OTHER,"produksi padi nasional",null
,,"melalui",null
875,OTHER,"program-program khusus",null
