OTHER,OTHER,OTHER,OTHER,banjir\NN
,,,,ketika\SC
OTHER,OTHER,OTHER,OTHER,daerah\NN itu\PR
,,,,diterjang\VB
Person|OTHER,Person|OTHER,PERSON|OTHER,PERSON-B|PERSON-I,Badai\NNP Katrina\NNP
,,,,",\Z sehingga\SC"
OTHER,OTHER,OTHER,OTHER,batu\NN berharga\JJ
,,,,terendam\VB di\IN
OTHER,OTHER,OTHER,OTHER,dalam\NN air\NN
,,,,untuk\IN
OTHER,OTHER,OTHER,OTHER,beberapa\CD bulan\NN
,,,,.\Z
OTHER,OTHER,OTHER,PERSON-B|PERSON-I,Jamrud\NNP Bahia\NNP
,,,,kemudian\RB dibawa\VB ke\IN
Person,Person,PERSON,LOCATION-B|LOCATION-I,Las\NNP Vegas\NNP
,,,,untuk\SC dilihat\VB oleh\IN
OTHER,OTHER,OTHER,OTHER,calon\NN pembeli\NN
,,,,namun\CC disita\VB oleh\IN polisi\NN
Location_GPE_City|OTHER,Location_GPE|OTHER,LOCATION|OTHER,PERSON-B|PERSON-I,Los\NNP Angeles\NNP
,,,,.\Z
OTHER,OTHER,OTHER,PERSON-B|OTHER,Badut\NN politikus\NN
,,,,ditantang\VB baca\VB tulis\VB
OTHER,OTHER,OTHER,PERSON-B|OTHER,Seorang\NND badut\NN
,,,,di\IN
OTHER,Location_GPE,LOCATION,LOCATION-B,Brasil\NNP
,,,,yang\SC mempunyai\VB
OTHER,OTHER,OTHER,OTHER,peluang\NN besar\JJ
,,,,meraih\VB
OTHER,OTHER,OTHER,OTHER,kursi\NN
,,,,di\IN
OTHER,OTHER,OTHER,OTHER,parlemen\NN
,,,,dalam\IN
OTHER|Timex_Day-Of-Week|Timex_Date,OTHER|Timex_Day-Of-Week|Timex_Date,OTHER|TIME,OTHER|DATETIME-B|DATETIME-I,pemilihan\NN Minggu\NNP 3\CD /\Z 10\CD
,,,,#NAME?
OTHER,OTHER,OTHER,OTHER,dia\PRP
,,,,bisa\MD membaca\VB dan\CC menulis\VB .\Z
OTHER,OTHER,OTHER,PERSON-B|OTHER,Jajak\NN pendapat\NN
,,,,memperlihatkan\VB
OTHER,OTHER,OTHER,OTHER,badut\NN itu\PR
,,,,",\Z"
Organization_Political_Government,Organization_Political,ORGANIZATION,OTHER,Tiririca\NNP
,,,,",\Z akan\MD meraih\VB"
OTHER,OTHER|Periodx_Year,OTHER|NUM,OTHER|QUANTITY-B,lebih\RB dari\IN satu\CD juta\CD suara\NN
,,,,.\Z
,,,,Namun\CC
OTHER,OTHER,OTHER,OTHER,hakim\NN
,,,,di\IN
Location_GPE_Country,Location_GPE,LOCATION,LOCATION-B|LOCATION-I,Sao\NNP Paulo\NNP
,,,,menuntut\VB
OTHER,OTHER,OTHER,OTHER,dia\PRP
,,,,untuk\SC memperlihatkan\VB bisa\MD memenuhi\VB persyaratan\NN baca\VB tulis\VB .\Z
OTHER,OTHER,OTHER,OTHER|PERSON-B,Sejumlah\CD surat_kabar\NN Brasil\NNP
,,,,melaporkan\VB
Person,OTHER,PERSON,OTHER,Tiririca\NNP
,,,,#NAME?
OTHER|Countx_N-Person,OTHER,OTHER|PERSON,OTHER|QUANTITY-B,satu\CD dari\IN sepuluh\CD warga\NN Brasil\NNP
,,,,buta_aksara\JJ .\Z
OTHER,OTHER,OTHER,OTHER,Tiririca\NNP
,,,,#NAME?
OTHER,OTHER,OTHER,OTHER,bahasa_sehari-hari\NN Portugis\NNP
,,,,arti\NN
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,tukang\NN mengeluh\VB menjadi\VB
OTHER,OTHER,OTHER,OTHER,sensasi\NN besar\JJ
,,,,selama\IN
OTHER,OTHER,OTHER,OTHER,kampanye\NN pemilihan\NN
,,,,.\Z
,,,,Video\NN kampanye\NN
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,yang\SC kocak\JJ berhasil\VB meraih\VB
OTHER,OTHER,OTHER,OTHER,jutaan\CD penonton\NN
,,,,di\IN
OTHER,OTHER,OTHER,LOCATION-B,YouTube\NNP
,,,,.\Z
OTHER,OTHER,OTHER,OTHER,Dia\PRP
,,,,"antara\IN lain\JJ menggunakan\VB slogan\NN \Z Tidak\NEG bisa\MD lebih\RB buruk\JJ lagi\RB ""\Z dan\CC ""\Z Apa\WH yang\SC dilakukan\VB wakil\NN"""
OTHER,OTHER,OTHER,OTHER,anda\PRP
,,,,?\Z Sungguh\RB
OTHER,OTHER,OTHER,OTHER,saya\PRP
,,,,tidak\NEG tahu\VB .\Z Tapi\CC pilih\VB lah\RP
OTHER,OTHER,OTHER,OTHER,saya\PRP
,,,,dan\CC
OTHER,OTHER,OTHER,OTHER,saya\PRP
,,,,akan\MD mencari_tahu\VB untuk\IN
OTHER,OTHER,OTHER,OTHER,anda\PRP
,,,,".\Z \Z"""
OTHER,OTHER,OTHER,PERSON-B,Hakim\NN
,,,,memutuskan\VB untuk\SC menggelar\VB
OTHER,OTHER,OTHER,OTHER,ujian\NN aksara\NN
,,,,setelah\SC
OTHER,OTHER,OTHER,OTHER|PERSON-B,majalah\NNP Epoca\NNP
,,,,menayangkan\VB
OTHER,OTHER,OTHER,OTHER,video\NN
,,,,di\IN situs\NN
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,yang\SC memperlihatkan\VB
OTHER,OTHER,OTHER,OTHER,Tiririca\NNP
,,,,tampak\VB kesulitan\VB membaca\VB .\Z
OTHER,OTHER,ORGANIZATION|OTHER,PERSON-B|OTHER,Komisi\NN pemilihan\NN
,,,,mengatakan\VB sudah\MD terlambat\VB untuk\SC menghentikan\VB pencalonan\NN
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,namun\CC
OTHER,OTHER,OTHER,OTHER,dia\PRP
,,,,bisa\MD diberhentikan\VB setelah\SC
OTHER,OTHER,OTHER,OTHER,pemilihan\NN nanti\NN
,,,,jika\SC gagal\VB memperlihatkan\VB kemampuan\NN membaca\VB .\Z
OTHER,OTHER,OTHER,PERSON-B|OTHER,Calon\NN selebriti\NN
,,,,"Tiririca\NNP ,\Z yang\SC nama\NN asli\JJ"
OTHER,OTHER,OTHER,OTHER,nya\PRP
Organization_Corporation_Company|Person,Organization_Corporation|Person,ORGANIZATION|PERSON,OTHER|PERSON-B|PERSON-I,Francisco\NNP Everardo\NNP Oliveira\NNP Silva\NNP
OTHER,OTHER,OTHER,PERSON-I,sirkus\NN
,,,,sejak\SC berusia\VB
OTHER,OTHER,OTHER,OTHER,delapan\CD tahun\NN
,,,,di\IN
OTHER,OTHER,OTHER|TIME,OTHER|QUANTITY-B,negara_bagian\NN miskin\JJ
,,,,",\Z"
OTHER,OTHER,OTHER,OTHER,Ceara\NNP
,,,,.\Z
,,,,Dengan\IN pengalaman\NN
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,",\Z"
OTHER,OTHER,OTHER,OTHER,dia\PRP
OTHER,OTHER,OTHER,OTHER,kini\NN
OTHER,OTHER,OTHER,OTHER,salah_seorang\CD pelawak\NN
,,,,yang\SC terkenal\VB di\IN
OTHER,OTHER,OTHER,OTHER,TV\NN
,,,,.\Z
OTHER,OTHER,OTHER,OTHER,Dia\PRP
,,,,merupakan\VB
OTHER,OTHER,OTHER,OTHER,salah_seorang\CD dari\IN puluhan\CD calon\NN
,,,,yang\SC berasal\VB dari\IN dunia\NN
OTHER,OTHER,OTHER,OTHER,olahraga\NN maupun\CC pertunjukan\NN
,,,,",\Z yang\SC berjuang\VB untuk\SC merebut\VB"
OTHER,OTHER,OTHER,OTHER,kursi\NN
,,,,di\IN
OTHER,OTHER,OTHER,OTHER,majelis_rendah\NN parlemen\NN
,,,,dengan\SC bersaing\VB melawan\VB politikus\NN berpengalaman\VB .\Z
,,,,Seluruhnya\RB tercatat\VB
Measurement_Seismic-Magnitude|OTHER,OTHER,NUM|OTHER,QUANTITY-B|OTHER,6.000\CD calon\NN
,,,,dari\IN
Timex_Date|OTHER,Countx_N-Location,LOCATION,QUANTITY-B|OTHER,27\CD partai\NN
,,,,untuk\SC meraih\VB
Countx_N-Product,Countx_N-Product,THINGS|OTHER,QUANTITY-B|OTHER,513\CD kursi\NN
,,,,di\IN
OTHER,OTHER,OTHER,OTHER,parlemen\NN
,,,,.\Z
OTHER,OTHER,OTHER,PERSON-B|OTHER,Calon\NN lain\JJ
,,,,yang\SC diduga\VB akan\MD meraih\VB
OTHER,OTHER,OTHER,OTHER,kursi\NN
,,,,di\IN
OTHER,OTHER,OTHER,OTHER,parlemen\NN
,,,,dengan\IN
OTHER,OTHER,OTHER,OTHER,kemenangan\NN mutlak\JJ
,,,,adalah\VB
OTHER,OTHER,OTHER,PERSON-B,Romario\NNP
,,,,",\Z yang\SC merupakan\VB"
OTHER,OTHER,OTHER,OTHER,salah_seorang\CD
Event_Natural-Phenomenon_Disaster|OTHER,Event_Natural-Phenomenon|OTHER,EVENT|OTHER,OTHER,bintang\NN sepak_bola\NN
Organization_Political_Other|OTHER,OTHER,ORGANIZATION|OTHER,OTHER|PERSON-B,Piala\NNP Dunia\NNP 1994\CD
,,,,.\Z
OTHER,OTHER,OTHER,OTHER,Para\DT pengamat\NN
,,,,mengatakan\VB popularitas\NN
OTHER,OTHER,OTHER,OTHER,para\DT selebriti\NN
,,,,mencerminkan\VB
OTHER,OTHER,OTHER,OTHER,kebingungan\NN
,,,,dengan\IN
OTHER,OTHER,OTHER,OTHER,politik\NN utama\JJ
,,,,karena\IN maraknya\NN
OTHER,OTHER,OTHER,OTHER,sejumlah\CD skandal\NN korupsi\NN
,,,,.\Z
OTHER,OTHER,OTHER,PERSON-B|OTHER,"Ibu\NN ,\Z bayi\NN dan\CC parlemen\NN"
,,,,Seorang\NND anggota\NN
Product_Title_Position-Vocation|Location_GPE_Country,Product_Title|Location_GPE,ORGANIZATION|LOCATION,ORGANIZATION-B|LOCATION-B,Parlemen\NNP Eropa\NNP
,,,,asal\IN
Location_GPE_Country,Location_GPE,LOCATION,LOCATION-B,Italia\NNP
,,,,menghadiri\VB
OTHER,OTHER,OTHER,OTHER,sidang\NN parlemen\NN
,,,,di\IN
Location_GPE_Country,Location_GPE,LOCATION,LOCATION-B,Strasbourg\NNP
,,,,dengan\SC menggendong\VB anak\NN bayi\NN
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,.\Z
Person,Person,PERSON,PERSON-B|PERSON-I,Licia\NNP Ronzulli\NNP
,,,,mengatakan\VB
OTHER,OTHER,OTHER,OTHER,ia\PRP
,,,,ingin\RB menunjukkan\VB berat\JJ
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,beban\NN yang\SC ditanggung\VB
OTHER,OTHER,OTHER,OTHER,kaum\NN perempuan\NN
,,,,untuk\SC menjalani\VB
OTHER,OTHER,OTHER,OTHER,karir\NN
,,,,sekaligus\RB mengasuh\VB
OTHER,OTHER,OTHER,OTHER,anak\NN
,,,,.\Z
OTHER,OTHER,OTHER,OTHER,Para\DT anggota\NN parlemen\NN
,,,,sedang\MD membahas\VB usul\NN untuk\SC memperbaiki\VB
OTHER,OTHER,OTHER,OTHER,hak\NN maupun\CC kesempatan\NN
,,,,bagi\IN
OTHER,OTHER,OTHER,OTHER,perempuan\NN
,,,,untuk\SC bekerja\VB .\Z
OTHER,OTHER,OTHER,PERSON-B,Vittoria\NNP
,,,,yang\SC baru\MD berusia\VB
Periodx_Month,Periodx_Month,TIME,QUANTITY-B|OTHER,satu\CD bulan\NN
,,,,tampak\VB tidur\VB nyenyak\JJ selama\SC
OTHER,OTHER,OTHER,OTHER,sidang\NN
,,,,berlangsung\VB .\Z
OTHER,OTHER,OTHER,PERSON-B,Ronzulli\NNP
,,,,yang\SC mewakili\VB
Organization_Political_Government,Organization_Political,ORGANIZATION,ORGANIZATION-B|ORGANIZATION-I,Partai\NNP Kebebasan\NNP Rakyat\NNP
,,,,pimpinan\NN
Organization_Political_Government|Location_GPE_Province|Person,Organization_Political|Location_GPE|Person,ORGANIZATION|LOCATION|PERSON,ORGANIZATION-B|LOCATION-B|LOCATION-I,PM\NNP Italia\NNP Silvio\NNP Berlusconi\NNP
,,,,mendapat\VB
OTHER,OTHER,OTHER,OTHER,sambutan\NN meriah\JJ
,,,,ketika\SC berdiri\VB untuk\SC menyampaikan\VB pidato\NN
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,.\Z
OTHER,OTHER,OTHER,OTHER,Ia\PRP
,,,,mengatakan\VB kepada\IN rekan\NN
OTHER,OTHER,OTHER,OTHER,nya\PRP
OTHER,OTHER,OTHER,OTHER,sesama\NN anggota\NN parlemen\NN
OTHER,OTHER,OTHER,OTHER,Saya\PRP
,,,,ingin\RB melihat\VB
OTHER,OTHER,OTHER,OTHER,komitmen\NN yang\SC lebih\RB besar\JJ
,,,,untuk\IN
OTHER,OTHER,OTHER,OTHER,persoalan-persoalan\NN ini\PR
,,,,dari\IN
OTHER,OTHER,OTHER,OTHER,lembaga-lembaga\NN Eropa\NNP
,,,,",\Z dimulai\VB dari\IN dalam\NN"
OTHER,OTHER,OTHER,OTHER,Parlemen\NNP Eropa\NNP
OTHER,OTHER,OTHER,OTHER,sendiri\NN
OTHER,OTHER,OTHER,PERSON-B|OTHER,Naskah\NN asli\JJ
Person,Person,PERSON,PERSON-B|PERSON-I,Harry\NNP Potter\NNP
OTHER,OTHER,OTHER,PERSON-B|OTHER,Naskah\NN asli\JJ
,,,,dari\IN kisah\NN
Person,Person,PERSON,PERSON-B|PERSON-I,Harry\NNP Potter\NNP
,,,,yang\SC ditulis\VB
OTHER,OTHER,OTHER,OTHER,tangan\NN
,,,,oleh\IN pengarang\NN
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,",\Z"
Organization_Political_Party|OTHER,Organization_Political|OTHER,ORGANIZATION|OTHER,OTHER|ORGANIZATION-B,JK\NNP Rowling\NNP
,,,,",\Z dipamerkan\VB sebagai\IN"
OTHER,OTHER,OTHER,OTHER,bagian\NN
,,,,dari\IN
OTHER,OTHER,OTHER,OTHER,festival\NN buku\NN
,,,,di\IN
OTHER,OTHER,OTHER,OTHER,Skotlandia\NNP selatan\NNP
,,,,.\Z
Countx_N-Person,Countx_N-Person,PERSON,OTHER,Dua\CD halaman\NND
,,,,naskah\NN yang\SC dibingkai\VB dan\CC ditandatangani\VB oleh\IN
OTHER,Organization_Ethnic-Group,ORGANIZATION,PERSON-B|PERSON-I,JK\NNP Rowling\NNP
,,,,itu\PR berisi\VB Balada\NN
Person,OTHER,PERSON,PERSON-I,Nick\NNP
,,,,Si\DT Kepala\NN Nyaris\RB Putus\VB .\Z
OTHER,OTHER,OTHER,PERSON-B|OTHER,Naskah\NN itu\PR
,,,,akan\MD dipamerkan\VB dalam\IN
OTHER,OTHER,OTHER,OTHER,festival\NN
,,,,di\IN
OTHER|Product_Doctrine_Plan,OTHER|Location_GPE,OTHER|LOCATION,LOCATION-B|LOCATION-I,kota\NNP Wigtown\NNP
OTHER|Timex_Date,OTHER|Timex_Date,OTHER|TIME|NUM,OTHER|DATETIME-B|QUANTITY-B,tanggal\NN 24\CD sampai\IN 3\CD Oktober\NNP
,,,,Kisah\NN
OTHER,OTHER,OTHER,OTHER|PERSON-B,hantu\NN Nick\NNP
,,,,itu\PR awal\NN
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,ditulis\VB sebagai\IN
OTHER,OTHER,OTHER,OTHER,bagian\NN
,,,,dari\IN buku\NN
Person,Location_GPE,PERSON,PERSON-B|PERSON-I,Harry\NNP Potter\NNP
,,,,dan\CC
Person,OTHER,OTHER,PERSON-B|OTHER,Kamar\NN Rahasia\NN
,,,,tetapi\CC kemudian\CC
OTHER,OTHER,OTHER,OTHER,kedua\CD halaman\NN itu\PR
,,,,dibuang\VB sehingga\SC tidak\NEG termasuk\VB dalam\IN buku\NN yang\SC diterbitkan\VB .\Z
OTHER,OTHER,OTHER,OTHER,Kedua\CD halaman\NN itu\PR
,,,,disumbangkan\VB oleh\IN
OTHER|Location_GPE_Country,Facility_GOE,ORGANIZATION,PERSON-B|PERSON-I,JK\NNP Rowling\NNP
,,,,bagi\IN
Location_GPE_Country|OTHER,OTHER|Organization_Other,OTHER|THINGS,PERSON-B|PERSON-I,Yayasan\NNP Kamus\NNP Bahasa\NNP Skotlandia\NNP
OTHER,OTHER,OTHER|TIME,OTHER|DATETIME-B,tahun\NN 2005\CD
OTHER,OTHER,OTHER,OTHER,pengumpulan\NN dana\NN
,,,,bagi\IN pembuatan\NN
OTHER,OTHER,OTHER,OTHER,kamus\NN baru\JJ
OTHER,OTHER,OTHER,OTHER,bahasa\NN asli\JJ
OTHER,OTHER,OTHER,PERSON-B,Sekarang\NN
,,,,halaman\NN
Product_Title_Position-Vocation|OTHER,Product_Title|OTHER,TITLE|OTHER,OTHER,naskah\NN asli\JJ
,,,,itu\PR dimiliki\VB oleh\IN seorang\NND
OTHER,OTHER,OTHER,OTHER,kolektor\NN buku\NN terkemuka\JJ
,,,,Inggris\NNP dan\CC pemilik\NN
OTHER|Location_GPE_Country,OTHER|Location_GPE,OTHER|LOCATION,OTHER|LOCATION-B|LOCATION-I,jurnal\NNP Asia\NNP Literary\NNP Review\NNP
Product_Rule_Treaty,Location_GPE,LOCATION,LOCATION-I,Ilyas\NNP Khan\NNP
OTHER,OTHER,OTHER,OTHER,umum\NN
,,,,.\Z
OTHER|Person,Product_Title|Person,TITLE|PERSON,PERSON-B|PERSON-I,Ilyas\NNP Khan\NNP
,,,,"mengatakan\VB ,\Z \Z"""
OTHER|Location_GPE_City,OTHER|Location_GPE,OTHER|LOCATION,OTHER|ORGANIZATION-B|LOCATION-B,The\NNP Asia\NNP Literary\NNP Review\NNP
,,,,pernah\MD mendukung\VB
OTHER,OTHER,OTHER,OTHER,berbagai\CD festival\NN buku\NN
,,,,tetapi\CC
OTHER,OTHER,OTHER,OTHER,saya\PRP
,,,,harus\MD mengatakan\VB bahwa\SC
OTHER,OTHER,OTHER,OTHER,saya\PRP
,,,,sangat\RB senang\JJ
OTHER,OTHER,OTHER,OTHER,kami\PRP
,,,,ikut\VB dalam\IN
OTHER,OTHER,OTHER,OTHER,Festival\NNP Wigtown\NNP
,,,,"ini\PR .\Z \Z"""
,,,,"\Z Memamerkan\VB naskah\NN Balada\NN"""
Person,Person,PERSON,PERSON-B,Nick\NNP
,,,,si\DT Kepala\NN Nyaris\RB Putus\VB adalah\VB cara\NN yang\SC sangat\RB bagus\JJ untuk\SC membantu\VB mendukung\VB
OTHER,OTHER,OTHER,OTHER,acara\NN ini\PR
,,,,".\Z \Z"""
Organization_Political_Party|Person,Organization_Political|Location_GPE,ORGANIZATION|LOCATION,ORGANIZATION-B|LOCATION-B,TV\NN Australia\NNP
,,,,salah\JJ sebut\VB
OTHER,OTHER,OTHER,OTHER,pemenang\NN
OTHER|Location_GPE_City,OTHER|Location_GPE,OTHER|LOCATION,PERSON-B|ORGANIZATION-B,Acara\NN TV\NN
Location_GPE_City|OTHER|Person,Location_GPE|OTHER|Person,LOCATION|OTHER|PERSON,LOCATION-B|OTHER|PERSON-B|PERSON-I,Australia\NNP '\NNP s\NNP Next\NNP Top\NNP Model\NNP
OTHER,OTHER,OTHER,OTHER,pemenang\NN yang\SC salah\JJ
,,,,dalam\IN final\NN yang\SC disiarkan\VB langsung\RB pada\IN seri\NN
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,yang\SC
OTHER,OTHER,OTHER,OTHER,keenam\OD
,,,,.\Z
OTHER|Event_Occasion_Religious-Festival,OTHER|Event_Occasion,OTHER|EVENT,PERSON-B|PERSON-I,Kelsey\NNP Martinovich\NNP
,,,,dianugerahi\VB
OTHER,OTHER,OTHER,OTHER,mahkota\NN kemenangan\NN
,,,,sesuai\JJ
OTHER,OTHER,OTHER,OTHER,pilihan\NN pemirsa\NN
,,,,dan\CC sedang\MD menyampaikan\VB
OTHER,OTHER,OTHER,OTHER,pidato\NN
,,,,",\Z namun\CC"
OTHER|Person,OTHER|Person,OTHER|PERSON,OTHER|PERSON-B,presenter\NNP Sarah\NNP Murdoch\NNP
,,,,menyela\VB .\Z
,,,,Sambil\SC menggeleng-gelengkan\VB
OTHER,OTHER,OTHER,OTHER,kepala\NN
,,,,dan\CC mendengarkan\VB
OTHER,OTHER,OTHER,OTHER,ear\FW piece\FW
OTHER,OTHER,OTHER,OTHER,dia\PRP
OTHER,OTHER,OTHER,OTHER,Saya\PRP
,,,,mual\JJ dengan\IN
OTHER,OTHER,OTHER,OTHER,masalah\NN ini\PR
,,,,.\Z
OTHER,OTHER,OTHER,OTHER,Saya\PRP
,,,,amat\RB meminta\VB
OTHER,OTHER,OTHER,OTHER,maaf\NN
,,,,",\Z"
OTHER,OTHER,OTHER,OTHER,ini\PR
OTHER,OTHER,OTHER,OTHER,semata-mata\RB kecelakaan\NN
OTHER,OTHER,OTHER,OTHER,Dia\PRP
,,,,kemudian\RB mengumumkan\VB
OTHER,OTHER,OTHER,OTHER,pemenang\NN yang\SC sebenarnya\RB
,,,,",\Z yaitu\SC"
Product_Title_Position-Vocation|Person,Person,PERSON,OTHER|PERSON-B,Amanda\NNP Ware\NNP
,,,,yang\SC berusia\VB
Periodx_Year|OTHER,Periodx_Year|OTHER,TIME|OTHER,OTHER|QUANTITY-B,18\CD tahun\NN
,,,,.\Z
,,,,"\Z"""
OTHER,OTHER,OTHER,OTHER,Ini\PR lah\RP
,,,,yang\SC terjadi\VB kalau\SC
OTHER|Organization_Political_Party,OTHER,OTHER|ORGANIZATION,OTHER|ORGANIZATION-B,siaran\NN TV\NN langsung\RB
,,,,",\Z \Z kata\VB"""
OTHER,OTHER,OTHER,OTHER,Sarah\NNP Murdoch\NNP
,,,,.\Z
,,,,"\Z"""
OTHER,OTHER,OTHER,OTHER,Ini\PR
,,,,"edan\JJ ,\Z edan\JJ ,\Z edan\JJ .\Z \Z"""
,,,,Adapun\CC
Person,Person,PERSON,PERSON-I,Martinovich\NNP
,,,,#NAME?
OTHER,OTHER,OTHER,OTHER,pemenang\NN
,,,,selama\IN
OTHER,OTHER,OTHER|TIME,OTHER|QUANTITY-B,sekitar\RB satu\CD menit\NND
,,,,tampak\VB menerima\VB
OTHER,OTHER,OTHER,OTHER,kesalahan\NN itu\PR
,,,,dengan\IN baik\JJ .\Z
,,,,\Z Ok\FW 
OTHER,OTHER,OTHER,PERSON-B,ini\PR
OTHER,OTHER,OTHER,OTHER,semata-mata\RB kekeliruan\NN
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,.\Z
Person,Person,PERSON,PERSON-B|PERSON-I,Sarah\NNP Murdoch\NNP
,,,,berusaha\VB menjelaskan\VB
OTHER,OTHER,OTHER,OTHER,kekeliruan\NN itu\PR
,,,,terjadi\VB karena\IN
OTHER,OTHER,OTHER,OTHER,selisih\NN suara\NN
,,,,yang\SC ketat\JJ .\Z
,,,,"\Z"""
OTHER,OTHER,OTHER,OTHER,Yang\DT memimpin\VB
,,,,terus-menerus\RB berganti\VB .\Z Benar-benar\RB tergantung\VB pada\IN
OTHER,OTHER,OTHER,OTHER,beberapa\CD suara\NN
,,,,.\Z Maju\VB mundur\VB dan\CC akhirnya\RB
OTHER,OTHER,OTHER,OTHER,Amanda\NNP
,,,,pemenang\NN
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,",\Z \Z jelas\VB"""
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,.\Z
Countx_N-Person,OTHER,OTHER,OTHER,Kedua\CD finalis\NN
,,,,kemudian\RB berpelukan\VB sebelum\SC
Person,Person,PERSON,PERSON-B,Ware\NNP
,,,,mengucapkan\VB
OTHER,OTHER,OTHER,OTHER,terima_kasih\NN
,,,,kepada\IN para\DT pendukung\NN
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,dan\CC berjalan\VB di\IN atas\NN
OTHER,OTHER,OTHER,OTHER,catwalk\FW
,,,,untuk\IN
OTHER,OTHER,OTHER,OTHER,terakhir\OD kali\NND
,,,,.\Z
,,,,Dan\CC
Facility_Line_Road,Facility_Line,FACILITY,PERSON-B|PERSON-I,Sarah\NNP Murdoch\NNP
,,,,#NAME?
OTHER,OTHER,OTHER,OTHER,seorang\NND model\NN
,,,,yang\SC merangkap\VB
OTHER,OTHER,OTHER,OTHER,presenter\FW
,,,,TV\NN -\Z menikah\VB dengan\IN
OTHER,OTHER,OTHER,OTHER,putra\NN Rupert\NNP
,,,,",\Z"
OTHER,OTHER,OTHER,OTHER,Lachlan\NNP
,,,,.\Z
,,,,Membaca\VB
Person,Person,PERSON,PERSON-I,Don\NNP Quixote\NNP
,,,,untuk\IN
OTHER,OTHER,ORGANIZATION,ORGANIZATION-B,YouTube\NNP
OTHER|Organization_Political_Party,OTHER|Location_GPE,OTHER|ORGANIZATION|LOCATION,PERSON-B|ORGANIZATION-B|ORGANIZATION-I,Akademi\NNP Kerajaan\NNP Spanyol\NNP
,,,,mengundang\VB
OTHER,OTHER,OTHER,OTHER,orang\NN
,,,,di\IN
OTHER,OTHER,OTHER,OTHER,seluruh\CD dunia\NN
,,,,untuk\SC merekam\VB
OTHER,OTHER,OTHER,OTHER,segmen\NN
,,,,dari\IN
Countx_N-Person|OTHER,Countx_N-Person|OTHER,PERSON|OTHER,OTHER,novel\NN klasik\JJ
Person,Person,PERSON,PERSON-B|PERSON-I,Don\NNP Quixote\NNP
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,ke\IN
OTHER,OTHER,OTHER,OTHER,YouTube\NNP
,,,,.\Z
,,,,Karya\NN
Person|OTHER,Person|OTHER,PERSON|OTHER,PERSON-I,Miguel\NNP de\NNP Cervantes\NNP
,,,,ini\PR sering\RB disebut\VB sebagai\IN
OTHER|Location_GPE_City,OTHER|Location_GPE,OTHER|LOCATION,OTHER|LOCATION-B,novel\NN Spanyol\NNP
,,,,yang\SC paling\RB populer\JJ walau\SC
OTHER,OTHER,OTHER,OTHER,tak\NEG banyak\CD
,,,,yang\SC pernah\MD membaca\VB
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,.\Z
,,,,Namun\CC
OTHER,OTHER,OTHER,OTHER,kini\NN
OTHER,OTHER,OTHER,PERSON-B|ORGANIZATION-B|ORGANIZATION-I,Akademi\NNP Kerajaan\NNP Spanyol\NNP
OTHER,OTHER,OTHER,OTHER,pelindung\NN resmi\JJ
OTHER,OTHER,OTHER,OTHER,bahasa\NNP Spanyol\NNP
OTHER,OTHER,OTHER,OTHER,karya\NN itu\PR
,,,,ke\IN dalam\NN
OTHER,OTHER,OTHER,OTHER,2.000\CD segmen\NN
,,,,.\Z
OTHER,OTHER,OTHER,PERSON-B|OTHER,Segmen-segmen\NN itu\PR
,,,,akan\MD dibaca\VB dan\CC kemudian\CC direkam\VB hanya\RB dalam\IN
OTHER|Location_GPE_City,OTHER|Location_GPE,OTHER|LOCATION,OTHER|LOCATION-B,bahasa\NNP Spanyol\NNP
,,,,#NAME?
OTHER,OTHER,OTHER,OTHER,sukarelawan\NN
,,,,dan\CC diunggah\VB di\IN
OTHER,OTHER,OTHER,OTHER,halaman\NN khusus\JJ
,,,,YouTube\NNP .\Z
,,,,Tujuan\NN
OTHER,OTHER,OTHER,OTHER,nya\PRP
,,,,adalah\VB mempromosikan\VB
OTHER|Location_GPE_City,OTHER|Location_GPE,OTHER|LOCATION,OTHER|LOCATION-B,bahasa\NNP Spanyol\NNP
,,,,"dan\CC novel\NN terkenal\VB itu\PR ,\Z yang\SC akan\MD menggunakan\VB judul\NN lengkap\JJ"
OTHER,OTHER,OTHER,OTHER,nya\PRP
